,rank,frequency,lemma
3128,3267,20.09,オランダ
3129,3268,20.07,本体
3130,3269,20.05,塾
3131,3270,20.05,骨
3132,3271,20.05,我慢
3133,3272,20.04,一生
3134,3273,20.03,原作
3135,3274,20.01,ベトナム
3136,3275,20.01,底
3137,3276,19.99,仮に
3138,3277,19.99,書き込む
3139,3278,19.99,ワーク
3140,3279,19.99,たいへん
3141,3280,19.99,強力
3142,3281,19.98,お尋ね
3143,3282,19.94,コミュニティ
3144,3283,19.94,箇所
3145,3284,19.94,達す
3146,3285,19.94,族
3147,3286,19.94,陥る
3148,3287,19.93,貰う
3149,3288,19.92,圧倒的
3150,3289,19.92,高橋
3151,3290,19.9,免許
3152,3291,19.9,ユーロ
3153,3292,19.88,付け
3154,3293,19.88,港
3155,3294,19.87,聖
3156,3295,19.84,アドレス
3157,3296,19.82,移る
3158,3297,19.81,実力
3159,3298,19.81,裁判官
3160,3299,19.8,云う
3161,3300,19.8,なぜなら
3162,3301,19.8,恋人
3163,3302,19.8,首都
3164,3303,19.77,質疑
3165,3304,19.76,なるほど
3166,3305,19.75,住所
3167,3306,19.75,防ぐ
3168,3307,19.75,へん
3169,3308,19.74,書ける
3170,3309,19.74,歓迎
3171,3310,19.74,なにか
3172,3311,19.73,あたし
3173,3312,19.72,子育て
3174,3313,19.71,黒い
3175,3314,19.7,懐かしい
3176,3315,19.7,順
3177,3316,19.67,韻
3178,3317,19.67,作曲
3179,3318,19.66,失業
3180,3319,19.66,太郎
3181,3320,19.65,ぼる
3182,3321,19.64,客観
3183,3322,19.62,田舎
3184,3323,19.62,任せる
3185,3324,19.61,鍵
3186,3325,19.6,勿論
3187,3326,19.6,指す
3188,3327,19.58,リン
3189,3329,19.55,同社
3190,3330,19.54,売上
3191,3331,19.54,リアル
3192,3332,19.53,倫理
3193,3333,19.52,中古
3194,3334,19.5,卵
3195,3335,19.5,見つめる
3196,3336,19.5,朝日
3197,3337,19.5,高級
3198,3338,19.5,消す
3199,3339,19.5,辞書
3200,3340,19.49,市長
3201,3341,19.49,一種
3202,3342,19.48,入門
3203,3343,19.48,そういえば
3204,3344,19.48,キャラクター
3205,3345,19.48,出張
3206,3346,19.48,苦しい
3207,3347,19.47,夕食
3208,3348,19.45,叩く
3209,3349,19.44,存じる
3210,3350,19.43,ダウン
3211,3351,19.43,深夜
3212,3352,19.43,協定
3213,3353,19.43,癒す
3214,3354,19.4,買える
3215,3355,19.4,半年
3216,3356,19.39,息
3217,3357,19.39,豊富
3218,3358,19.37,身近
3219,3359,19.37,たく
3220,3360,19.37,うつ
3221,3361,19.33,物件
3222,3362,19.32,ハード
3223,3363,19.31,余り
3224,3364,19.29,着
3225,3365,19.28,優秀
3226,3366,19.26,加わる
3227,3367,19.25,弟
3228,3368,19.25,角
3229,3369,19.25,面接
3230,3370,19.24,部隊
3231,3371,19.23,マレーシア
3232,3372,19.23,すぎ
3233,3373,19.22,ハワイ
3234,3374,19.22,給与
3235,3375,19.2,明
3236,3376,19.19,尽くす
3237,3377,19.18,咲く
3238,3378,19.18,発音
3239,3379,19.17,配布
3240,3380,19.16,同意
3241,3381,19.16,オススメ
3242,3382,19.15,交付
3243,3383,19.15,ありがたい
3244,3384,19.14,ワ
3245,3385,19.14,並べる
3246,3386,19.14,保有
3247,3387,19.13,課長
3248,3388,19.11,こだわる
3249,3389,19.11,体系
3250,3390,19.09,ユダヤ
3251,3391,19.08,同一
3252,3392,19.07,加藤
3253,3393,19.07,官僚
3254,3394,19.06,列車
3255,3395,19.05,茶
3256,3396,19.04,朝日新聞
3257,3397,19.04,構想
3258,3398,19.03,陣
3259,3399,19.03,口座
3260,3400,19.03,説得
3261,3401,19.01,決議
3262,3402,19.01,地位
3263,3403,18.99,完了
3264,3404,18.99,進歩
3265,3405,18.98,追求
3266,3406,18.98,続き
3267,3407,18.97,欄
3268,3408,18.97,和
3269,3409,18.97,カ月
3270,3410,18.97,乗せる
3271,3411,18.94,燃料
3272,3412,18.94,あわせる
3273,3413,18.94,ご存知
3274,3414,18.93,壊れる
3275,3415,18.93,排除
3276,3416,18.93,ポスト
3277,3417,18.93,解除
3278,3419,18.92,好み
3279,3420,18.92,加入
3280,3421,18.92,側面
3281,3422,18.92,開設
3282,3423,18.91,辞める
3283,3424,18.9,在庫
3284,3425,18.88,とらえる
3285,3426,18.88,離婚
3286,3427,18.87,回収
3287,3428,18.87,っけ
3288,3429,18.87,生む
3289,3430,18.86,ドライブ
3290,3431,18.86,あちこち
3291,3432,18.85,鏡
3292,3433,18.84,当該
3293,3434,18.84,移転
3294,3435,18.83,全般
3295,3436,18.83,ウイルス
3296,3437,18.82,全面
3297,3438,18.81,非難
3298,3439,18.81,修理
3299,3440,18.79,集合
3300,3441,18.78,誘う
3301,3442,18.75,音声
3302,3443,18.75,視
3303,3444,18.75,施行
3304,3445,18.75,増す
3305,3446,18.73,共に
3306,3447,18.72,効く
3307,3448,18.72,カウンター
3308,3449,18.71,文明
3309,3450,18.7,流行
3310,3451,18.69,ジャパン
3311,3452,18.68,不良
3312,3453,18.68,美術
3313,3454,18.68,三つ
3314,3455,18.67,名誉
3315,3456,18.67,田
3316,3457,18.67,変動
3317,3458,18.67,都道府県
3318,3459,18.67,ちょっとした
3319,3460,18.67,逆に
3320,3461,18.66,ケーキ
3321,3462,18.65,受講
3322,3463,18.65,商店
3323,3464,18.63,伝説
3324,3465,18.61,言
3325,3466,18.6,堂
3326,3467,18.59,輝く
3327,3468,18.58,マイクロソフト
3328,3469,18.56,再開
3329,3470,18.56,休憩
3330,3471,18.56,握る
3331,3472,18.56,松本
3332,3473,18.55,階級
3333,3474,18.55,公的
3334,3475,18.54,江戸
3335,3476,18.54,キャリア
3336,3477,18.54,転職
3337,3478,18.52,ライト
3338,3479,18.52,先進
3339,3480,18.51,遺伝子
3340,3481,18.51,農家
3341,3482,18.5,総務
3342,3483,18.49,雲
3343,3484,18.48,税込
3344,3485,18.48,油
3345,3486,18.48,アプローチ
3346,3487,18.48,濃い
3347,3488,18.48,ないし
3348,3489,18.48,あくまでも
3349,3490,18.47,当てる
3350,3491,18.47,ワールド
3351,3492,18.47,お父さん
3352,3493,18.45,小林
3353,3494,18.43,デビュー
3354,3495,18.43,紛争
3355,3496,18.43,ステップ
3356,3497,18.42,決意
3357,3498,18.41,オン
3358,3499,18.41,一杯
3359,3500,18.4,移民
3360,3501,18.4,ロード
3361,3502,18.4,プロフィール
3362,3503,18.4,ローマ
3363,3504,18.39,毎週
3364,3505,18.39,ダンス
3365,3506,18.36,伊藤
3366,3507,18.35,階段
3367,3508,18.35,損
3368,3509,18.35,施策
3369,3510,18.34,被
3370,3511,18.34,男子
3371,3512,18.34,渋谷
3372,3513,18.34,育児
3373,3514,18.33,学部
3374,3515,18.33,ボク
3375,3516,18.33,懸念
3376,3517,18.32,買収
3377,3518,18.31,不幸
3378,3519,18.3,知恵
3379,3520,18.3,沿う
3380,3521,18.3,冷たい
3381,3522,18.29,快適
3382,3523,18.28,柱
3383,3524,18.28,ファッション
3384,3525,18.28,パパ
3385,3526,18.27,苦しむ
3386,3527,18.26,軸
3387,3528,18.26,畑
3388,3529,18.25,行事
3389,3530,18.24,金曜日
3390,3531,18.24,うーん
3391,3532,18.23,サイン
3392,3533,18.23,考察
3393,3534,18.21,リズム
3394,3535,18.2,成り立つ
3395,3536,18.19,ドメイン
3396,3537,18.18,体調
3397,3538,18.17,手数料
3398,3539,18.16,例外
3399,3540,18.16,兵器
3400,3541,18.15,眼
3401,3542,18.15,解る
3402,3543,18.14,中止
3403,3544,18.14,債権
3404,3545,18.13,主婦
3405,3546,18.13,証
3406,3547,18.12,賠償
3407,3548,18.11,融資
3408,3549,18.11,カップ
3409,3550,18.1,奥さん
3410,3551,18.09,暖かい
3411,3552,18.09,しょ
3412,3553,18.08,理念
3413,3554,18.08,発射
3414,3556,18.07,公正
3415,3557,18.07,マネジメント
3416,3558,18.07,取り入れる
3417,3559,18.07,給料
3418,3560,18.05,マイル
3419,3561,18.05,言い方
3420,3562,18.05,繋がる
3421,3563,18.05,ほんと
3422,3564,18.03,前日
3423,3565,18.03,洗濯
3424,3566,18.02,暇
3425,3567,18.0,すねる
3426,3568,17.99,アイテム
3427,3569,17.99,疑う
3428,3570,17.98,商売
3429,3571,17.98,グローバル
3430,3572,17.96,恐らく
3431,3573,17.96,科目
3432,3574,17.96,連
3433,3575,17.96,短期
3434,3576,17.95,特性
3435,3577,17.95,復帰
3436,3578,17.94,付近
3437,3579,17.93,廃棄
3438,3580,17.92,門
3439,3581,17.92,素人
3440,3582,17.91,犯人
3441,3583,17.9,盤
3442,3584,17.9,北京
3443,3585,17.9,永遠
3444,3586,17.89,まち
3445,3587,17.88,ブーム
3446,3588,17.88,念
3447,3589,17.88,尊重
3448,3590,17.87,古代
3449,3591,17.87,ブルー
3450,3592,17.87,帝国
3451,3593,17.86,冒頭
3452,3594,17.83,マスター
3453,3595,17.82,郵政
3454,3596,17.82,体重
3455,3597,17.8,随分
3456,3598,17.79,本件
3457,3599,17.78,有
3458,3600,17.78,通貨
3459,3601,17.77,木村
3460,3602,17.75,動画
3461,3603,17.74,バブル
3462,3604,17.73,龍
3463,3605,17.72,ルート
3464,3606,17.71,上海
3465,3607,17.68,財
3466,3608,17.68,人工
3467,3609,17.67,気温
3468,3610,17.67,適正
3469,3611,17.66,記す
3470,3613,17.65,新潟
3471,3614,17.64,エン
3472,3615,17.63,ばる
3473,3616,17.62,抗議
3474,3617,17.62,パフォーマンス
3475,3618,17.61,広場
3476,3619,17.61,台風
3477,3620,17.59,徐々に
3478,3621,17.58,受付
3479,3622,17.58,祭り
3480,3623,17.57,苦笑
3481,3624,17.55,ショッピング
3482,3625,17.54,ダム
3483,3626,17.54,生涯
3484,3627,17.53,しま
3485,3628,17.53,妙
3486,3629,17.53,自覚
3487,3630,17.53,寄る
3488,3631,17.51,比率
3489,3632,17.5,拉致
3490,3633,17.49,上映
3491,3634,17.49,しゃべる
3492,3635,17.47,ジャズ
3493,3636,17.47,仏
3494,3637,17.46,飾る
3495,3638,17.45,再度
3496,3639,17.42,観測
3497,3640,17.42,誤る
3498,3641,17.41,ミニ
3499,3642,17.41,兄
3500,3643,17.41,純粋
3501,3644,17.4,拍手
3502,3645,17.39,要件
3503,3646,17.39,赤ちゃん
3504,3647,17.39,札幌
3505,3648,17.39,どころ
3506,3649,17.36,数値
3507,3650,17.36,基
3508,3651,17.35,鼻
3509,3652,17.35,保守
3510,3653,17.35,どおり
3511,3654,17.35,欠く
3512,3655,17.34,ヨ
3513,3656,17.34,おもう
3514,3657,17.33,覚悟
3515,3658,17.32,にわたって
3516,3659,17.3,生き方
3517,3660,17.29,務める
3518,3661,17.29,お腹
3519,3662,17.29,財源
3520,3663,17.28,吉田
3521,3664,17.28,たまる
3522,3665,17.28,オーナー
3523,3666,17.25,駄目
3524,3667,17.25,そ
3525,3668,17.23,経緯
3526,3669,17.23,支出
3527,3670,17.23,后
3528,3671,17.22,やさしい
3529,3672,17.22,倒れる
3530,3673,17.22,疲れ
3531,3674,17.21,まさか
3532,3675,17.2,鬼
3533,3676,17.2,べ
3534,3678,17.19,さえる
3535,3679,17.19,対話
3536,3680,17.19,ジャ
3537,3681,17.18,入り口
3538,3682,17.17,吸う
3539,3684,17.16,長年
3540,3685,17.15,毎回
3541,3686,17.15,返信
3542,3687,17.15,会談
3543,3688,17.15,ソニー
3544,3689,17.15,信号
3545,3690,17.14,借金
3546,3691,17.14,監査
3547,3692,17.12,タバコ
3548,3693,17.12,溢れる
3549,3694,17.11,選択肢
3550,3695,17.11,囲む
3551,3696,17.11,広報
3552,3697,17.1,ティー
3553,3698,17.1,エントリー
3554,3699,17.1,付き合う
3555,3701,17.09,過剰
3556,3702,17.09,おめでとう
3557,3703,17.08,谷
3558,3704,17.08,極端
3559,3705,17.08,商業
3560,3706,17.07,イラン
3561,3707,17.07,気味
3562,3708,17.07,たっぷり
3563,3709,17.07,大半
3564,3710,17.06,社内
3565,3711,17.05,旦那
3566,3712,17.04,調達
3567,3713,17.04,辞典
3568,3714,17.02,担う
3569,3715,17.01,正義
3570,3716,17.0,ペット
3571,3717,16.99,完璧
3572,3718,16.99,世帯
3573,3719,16.98,襲う
3574,3720,16.98,そうそう
3575,3721,16.98,審判
3576,3722,16.97,くらう
3577,3723,16.97,大戦
3578,3724,16.97,間違える
3579,3725,16.96,教材
3580,3726,16.95,阪神
3581,3727,16.95,後に
3582,3728,16.94,上る
3583,3729,16.94,外務省
3584,3730,16.94,スキー
3585,3731,16.92,ヒト
3586,3732,16.91,たん
3587,3733,16.9,制定
3588,3734,16.9,才能
3589,3735,16.88,発明
3590,3736,16.87,そのうち
3591,3737,16.87,あふれる
3592,3738,16.86,ノー
3593,3739,16.86,幸福
3594,3740,16.86,通知
3595,3741,16.85,汚染
3596,3742,16.84,クリア
3597,3743,16.84,体力
3598,3744,16.83,見直す
3599,3745,16.82,邪魔
3600,3746,16.81,冷静
3601,3747,16.81,込む
3602,3748,16.81,血液
3603,3749,16.8,サラリーマン
3604,3750,16.79,地上
3605,3751,16.78,まわり
3606,3753,16.76,通勤
3607,3754,16.76,反論
3608,3755,16.75,キャンプ
3609,3756,16.75,あり
3610,3757,16.73,青い
3611,3758,16.73,味わう
3612,3759,16.71,コンビニ
3613,3760,16.71,幅広い
3614,3761,16.71,オリンピック
3615,3762,16.7,正常
3616,3763,16.7,人格
3617,3764,16.69,独特
3618,3765,16.69,意欲
3619,3766,16.68,パーティ
3620,3767,16.67,開放
3621,3769,16.67,中国人
3622,3770,16.66,面積
3623,3771,16.66,熱心
3624,3772,16.66,さす
3625,3773,16.64,だらけ
3626,3774,16.63,オプション
3627,3775,16.62,サーバ
3628,3776,16.62,原子力
3629,3777,16.62,分離
3630,3778,16.62,段
3631,3779,16.62,呼吸
3632,3780,16.61,日程
3633,3781,16.61,移す
3634,3782,16.61,最悪
3635,3783,16.6,友
3636,3784,16.6,さあ
3637,3785,16.58,演技
3638,3786,16.58,ポール
3639,3787,16.57,好む
3640,3788,16.56,積む
3641,3789,16.55,放置
3642,3790,16.55,我
3643,3791,16.54,やっぱ
3644,3792,16.54,イヤ
3645,3793,16.53,すね
3646,3794,16.53,保健
3647,3795,16.52,そりゃ
3648,3796,16.52,改良
3649,3797,16.52,執筆
3650,3798,16.52,っす
3651,3799,16.51,集会
3652,3800,16.5,なんとも
3653,3801,16.5,店員
3654,3802,16.49,気軽
3655,3803,16.49,つらい
3656,3804,16.49,毎月
3657,3805,16.49,男の子
3658,3806,16.49,分かれる
3659,3807,16.48,開示
3660,3808,16.48,頂ける
3661,3809,16.48,アクション
3662,3810,16.47,診療
3663,3811,16.47,たしかに
3664,3812,16.46,有する
3665,3813,16.46,悪化
3666,3814,16.45,両者
3667,3815,16.45,フィルム
3668,3816,16.45,見れる
3669,3817,16.45,拡張
3670,3818,16.45,ピン
3671,3819,16.45,みな
3672,3820,16.45,在住
3673,3821,16.44,幼稚園
3674,3822,16.44,選
3675,3823,16.44,目次
3676,3824,16.43,済み
3677,3825,16.43,出せる
3678,3826,16.43,看板
3679,3827,16.41,仏教
3680,3828,16.41,引退
3681,3829,16.41,セックス
3682,3830,16.41,名称
3683,3831,16.4,上位
3684,3832,16.4,姉
3685,3833,16.39,路
3686,3834,16.39,無線
3687,3835,16.39,近年
3688,3836,16.36,山田
3689,3837,16.35,幾つ
3690,3838,16.34,文献
3691,3839,16.33,空く
3692,3840,16.32,引き続き
3693,3841,16.31,不要
3694,3842,16.3,果たして
3695,3843,16.28,就任
3696,3844,16.28,こむ
3697,3845,16.28,椅子
3698,3846,16.28,かえる
3699,3847,16.27,いつか
3700,3848,16.27,ゆえ
3701,3849,16.27,上回る
3702,3851,16.26,有利
3703,3852,16.25,出現
3704,3853,16.25,おじさん
3705,3854,16.25,感心
3706,3855,16.24,連中
3707,3856,16.23,庁
3708,3857,16.22,心から
3709,3858,16.22,いたる
3710,3859,16.22,魔法
3711,3860,16.2,網
3712,3861,16.2,出産
3713,3862,16.19,家具
3714,3863,16.19,課税
3715,3864,16.18,関東
3716,3865,16.18,こなす
3717,3866,16.17,しよう
3718,3867,16.16,中田
3719,3868,16.15,Ｗ杯
3720,3869,16.15,イスラム
3721,3870,16.14,業績
3722,3871,16.14,スイス
3723,3872,16.14,車両
3724,3873,16.1,不可欠
3725,3874,16.1,関与
3726,3875,16.09,月曜日
3727,3876,16.09,神奈川
3728,3877,16.08,得
3729,3878,16.07,プレイヤー
3730,3879,16.07,中学生
3731,3880,16.06,筋肉
3732,3881,16.06,アパート
3733,3882,16.05,サイ
3734,3883,16.05,踏む
3735,3884,16.05,西洋
3736,3885,16.03,傷
3737,3886,16.03,外す
3738,3887,16.02,まして
3739,3888,16.02,九州
3740,3889,16.02,霊
3741,3890,16.02,同時
3742,3891,16.02,及ぼす
3743,3892,16.0,スタジオ
3744,3893,16.0,思わず
3745,3894,16.0,真面目
3746,3895,16.0,諦める
3747,3896,16.0,じゃん
3748,3897,16.0,ブロック
3749,3898,16.0,学科
3750,3899,15.97,衛生
3751,3900,15.96,渡辺
3752,3901,15.95,中学校
3753,3902,15.94,大勢
3754,3903,15.93,ゲスト
3755,3904,15.92,まとも
3756,3905,15.92,債務
3757,3906,15.91,断る
3758,3907,15.91,同僚
3759,3908,15.9,持てる
3760,3909,15.89,コム
3761,3910,15.88,包む
3762,3911,15.86,バラ
3763,3912,15.86,愛情
3764,3913,15.84,洗う
3765,3914,15.84,余計
3766,3915,15.83,エピソード
3767,3916,15.83,起動
3768,3917,15.82,一見
3769,3918,15.82,ワタ
3770,3919,15.81,配る
3771,3920,15.81,つかむ
3772,3921,15.8,電源
3773,3922,15.8,ひたすら
3774,3923,15.8,覗く
3775,3924,15.8,日銀
3776,3925,15.79,疑い
3777,3926,15.78,少数
3778,3927,15.78,プレ
3779,3928,15.78,署名
3780,3929,15.77,アリ
3781,3930,15.77,回避
3782,3931,15.76,知り合い
3783,3932,15.76,金持ち
3784,3933,15.75,弁当
3785,3934,15.74,センス
3786,3935,15.74,ペース
3787,3936,15.74,格好
3788,3937,15.74,興奮
3789,3938,15.73,平等
3790,3939,15.71,欠ける
3791,3940,15.71,パスワード
3792,3941,15.71,ベンチャー
3793,3942,15.7,ほんとに
3794,3943,15.7,決断
3795,3944,15.7,対抗
3796,3945,15.69,球
3797,3946,15.69,行使
3798,3947,15.68,抑制
3799,3948,15.68,インドネシア
3800,3949,15.67,該当
3801,3950,15.67,一連
3802,3951,15.67,認知
3803,3952,15.65,衛星
3804,3953,15.64,要
3805,3954,15.64,登る
3806,3955,15.63,努める
3807,3956,15.63,証人
3808,3957,15.61,今や
3809,3958,15.61,虫
3810,3959,15.6,チャレンジ
3811,3960,15.6,テープ
3812,3961,15.6,夏休み
3813,3962,15.6,通過
3814,3963,15.59,他者
3815,3964,15.59,平
3816,3965,15.59,現金
3817,3966,15.58,通う
3818,3967,15.58,エッセイ
3819,3968,15.58,経由
3820,3969,15.58,パーティー
3821,3970,15.58,レイ
3822,3971,15.57,勝ち
3823,3972,15.57,透明
3824,3973,15.56,映る
3825,3974,15.56,支部
3826,3975,15.54,脅威
3827,3976,15.54,つた
3828,3977,15.52,にゃ
3829,3978,15.52,デスク
3830,3979,15.52,自社
3831,3980,15.52,一層
3832,3981,15.52,児
3833,3982,15.51,親子
3834,3983,15.5,期限
3835,3984,15.5,新鮮
3836,3985,15.5,農民
3837,3986,15.49,違和感
3838,3987,15.48,引っ張る
3839,3988,15.48,輪
3840,3989,15.47,やる気
3841,3990,15.47,警告
3842,3991,15.47,鉄
3843,3992,15.46,宿
3844,3993,15.45,ぶる
3845,3994,15.45,応える
3846,3995,15.45,地下鉄
3847,3996,15.44,世論
3848,3997,15.44,通訳
3849,3998,15.42,意
3850,3999,15.4,放つ
3851,4000,15.38,パッケージ
3852,4001,15.38,指数
3853,4002,15.38,野
3854,4003,15.35,ひく
3855,4004,15.35,机
3856,4005,15.34,了承
3857,4006,15.34,お待ち
3858,4007,15.34,吸収
3859,4008,15.34,以後
3860,4009,15.33,はかる
3861,4010,15.33,柄
3862,4011,15.33,数々
3863,4012,15.31,巡る
3864,4013,15.31,収穫
3865,4014,15.3,プール
3866,4015,15.3,嫌う
3867,4016,15.29,自
3868,4017,15.28,込める
3869,4018,15.28,ですが
3870,4019,15.28,肉体
3871,4020,15.28,上場
3872,4021,15.27,機種
3873,4022,15.26,奇跡
3874,4023,15.26,つなぐ
3875,4024,15.26,投入
3876,4025,15.25,一貫
3877,4026,15.24,俳優
3878,4027,15.24,先頭
3879,4028,15.23,のんびり
3880,4029,15.22,パート
3881,4030,15.22,パートナー
3882,4031,15.22,協
3883,4032,15.21,背中
3884,4033,15.21,埋める
3885,4034,15.21,次元
3886,4035,15.2,貸す
3887,4036,15.2,化粧
3888,4037,15.2,皮
3889,4038,15.2,ルーム
3890,4039,15.19,あっ
3891,4040,15.19,ついでに
3892,4041,15.19,商
3893,4042,15.18,いかなる
3894,4043,15.16,山口
3895,4044,15.16,装備
3896,4045,15.16,物事
3897,4046,15.16,楽天
3898,4047,15.16,異
3899,4048,15.15,トーク
3900,4049,15.15,毛
3901,4050,15.15,だいぶ
3902,4051,15.13,故
3903,4052,15.12,ぽい
3904,4053,15.12,がら
3905,4054,15.12,テクノロジー
3906,4055,15.12,同盟
3907,4056,15.11,玄関
